,50,100,200,400,600,800,1000,1500,2000,2500,3000,4000,5000,6000,8000,10000,12000,14000,16000
1500-low CV gene,0.001706249,0.00220222,0.00220222,0.00220222,0.002827272,0.011329697,0.384673063,0.075661572,0.014019277,0.037635314,0.025748081,0.130425377,0.185876732,0.140465048,0.053902557,0.064022101,0.025692445,0.241321593,0.010112334
2000-low CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.001007976,0.173455574,0.289737063,0.04515457,0.10410989,0.075661572,0.212293836,0.27303634,0.185876732,0.075661572,0.112275506,0.075221665,0.472675594,0.016010991
2500-low CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000768539,0.04515457,0.969849977,0.185876732,0.241321593,0.344704222,0.79133678,0.969827293,0.520522883,0.570750388,0.472675594,0.472509068,0.939720367,0.130911128
2900-low CV gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.001314945,0.212293836,0.064022101,0.009108496,0.034226151,0.021133928,0.06953745,0.16197241,0.10410989,0.01394728,0.021133928,0.021085471,0.307489457,0.002880485
50-rRNA and ribosome,0.000768539,0.000439639,0.000329839,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
100-rRNA and ribosome,0.009108496,0.007284557,0.004586392,0.000768539,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
200-rRNA and ribosome,0.570750388,0.173455574,0.27303634,0.021133928,0.00058284,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
400-rRNA and ribosome,0.570750388,0.623176224,0.677584958,0.27303634,0.007284557,0.000329839,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
600-rRNA and ribosome,0.000329839,0.001314945,0.00058284,0.005795359,0.27303634,0.241321593,0.007284557,0.001706249,0.000329839,0.000329839,0.000439639,0.000768539,0.001007976,0.00058284,0.001007976,0.001007976,0.00058006,0.001706249,0.000520244
800-rRNA and ribosome,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.009108496,0.969849977,0.004058091,0.002827272,0.007284557,0.006481595,0.021133928,0.014019277,0.014019277,0.002827272,0.002827272,0.007262596,0.031209013,0.002199647
