gene_id,ig_rank,saliency_rank,gbp_rank,gs_rank
ENSG00000173157.15,917.1689878,107.5327635,107.5327635,873.2528019
ENSG00000163377.13,1046.546834,107.5193754,107.5193754,952.3008091
ENSG00000164122.7,845.4117823,107.4030133,107.4030133,855.2167807
ENSG00000168634.4,589.5191439,107.3886577,107.3886577,565.3724595
ENSG00000139330.5,770.8462742,106.9650615,106.9650615,684.5173535
ENSG00000181215.11,864.6769229,106.9047245,106.9047245,539.0795406
ENSG00000115263.13,408.5036509,106.7741991,106.7741991,597.1459546
ENSG00000139549.2,1491.887931,106.6856069,106.6856069,522.2790161
ENSG00000069018.16,613.0696662,106.6854481,106.6854481,637.6890787
ENSG00000169059.11,441.5707258,106.5285513,106.5285513,509.7915176
ENSG00000183395.4,631.4459107,106.5108864,106.5108864,465.3977005
ENSG00000214402.6,1726.459405,106.4909857,106.4909857,1007.226975
ENSG00000204511.2,579.7713131,106.260106,106.260106,748.2837496
ENSG00000109208.4,146.9839914,106.2188062,106.2188062,251.005378
ENSG00000254466.1,115.777097,106.198618,106.198618,207.8670455
ENSG00000163736.3,1304.788875,105.8985438,105.8985438,889.6210874
ENSG00000146399.1,282.5150376,105.6873847,105.6873847,412.5889224
ENSG00000132259.11,1447.11436,105.6786236,105.6786236,549.8592173
ENSG00000186439.11,907.9730402,105.6245235,105.6245235,813.3702105
ENSG00000157330.8,799.1786176,105.5830204,105.5830204,785.7795472
ENSG00000174697.4,1287.16362,105.5365425,105.5365425,952.8065049
ENSG00000187616.4,480.1426998,105.5096926,105.5096926,520.1773386
ENSG00000091128.11,1428.25015,105.4717093,105.4717093,520.7126681
ENSG00000215474.5,259.1601825,105.4574636,105.4574636,380.8696561
ENSG00000198670.10,903.7287809,105.3969598,105.3969598,698.1683064
ENSG00000170484.8,568.0891933,105.3782593,105.3782593,640.0994096
ENSG00000196620.7,1102.984738,105.2688115,105.2688115,1013.979789
ENSG00000260903.2,1354.768476,105.1970512,105.1970512,1008.620765
ENSG00000108231.10,836.0322708,105.1927564,105.1927564,762.0015155
ENSG00000146453.11,1387.249678,104.9527606,104.9527606,662.1621727
ENSG00000188778.4,875.2706682,104.8122601,104.8122601,659.2044275
ENSG00000101892.10,352.8311936,104.7626883,104.7626883,390.3363851
ENSG00000197238.4,1354.38489,104.6696836,104.6696836,553.3944055
ENSG00000072315.3,663.1099579,104.6569091,104.6569091,673.8781281
ENSG00000171695.9,1042.925259,104.5359394,104.5359394,697.8458081
ENSG00000094796.4,969.2911687,104.2202203,104.2202203,999.8830344
ENSG00000205279.7,626.1456372,104.213163,104.213163,729.2071769
ENSG00000198597.7,1302.169638,103.8669109,103.8669109,881.9342086
ENSG00000146678.8,1361.712481,103.5866948,103.5866948,1025.05311
ENSG00000185176.11,336.6776549,103.5735527,103.5735527,469.6103336
ENSG00000168348.3,620.1055793,103.4368072,103.4368072,577.2406757
ENSG00000155026.15,872.8284897,103.3933471,103.3933471,386.3162228
ENSG00000165076.12,641.704702,103.2588995,103.2588995,485.2414424
ENSG00000253831.1,487.5155331,103.1672018,103.1672018,445.3263497
ENSG00000073598.5,776.1375304,103.1116076,103.1116076,395.7971162
ENSG00000074803.16,1164.046137,103.0556319,103.0556319,797.8622263
ENSG00000143473.10,1565.081468,102.8198952,102.8198952,746.5710667
ENSG00000206432.4,2563.218657,102.7930681,102.7930681,867.3460809
ENSG00000139144.8,1283.115491,102.783834,102.783834,982.9788051
ENSG00000169006.6,636.3253873,102.7799753,102.7799753,727.447698
ENSG00000147381.10,887.5651121,102.6069446,102.6069446,1172.623227
ENSG00000183153.6,807.3472069,102.5817335,102.5817335,689.4078279
ENSG00000166527.6,1140.777228,102.5719874,102.5719874,645.8767004
ENSG00000162398.10,1167.061212,102.5569624,102.5569624,619.0836911
ENSG00000244122.2,665.7832641,102.5408512,102.5408512,764.5144665
ENSG00000163581.12,822.3806072,102.4929401,102.4929401,1065.347684
ENSG00000064835.9,606.3484916,102.3409032,102.3409032,370.5263046
ENSG00000124196.5,501.0753179,102.0985907,102.0985907,477.3908115
ENSG00000139915.17,916.8856452,102.0507609,102.0507609,864.1985487
ENSG00000169509.5,766.9222378,101.9934913,101.9934913,1052.336441
ENSG00000162598.12,646.0859001,101.9825041,101.9825041,673.7335238
ENSG00000249481.5,153.9727021,101.5309224,101.5309224,247.7557774
ENSG00000153789.11,1211.946003,101.5097606,101.5097606,850.5512137
ENSG00000204965.7,1196.879208,101.4672068,101.4672068,681.4622303
ENSG00000232125.2,244.9516837,101.3561035,101.3561035,362.3169266
ENSG00000103355.11,1111.74541,101.3315485,101.3315485,1039.939716
ENSG00000125084.10,725.8223807,101.1890045,101.1890045,483.8298594
ENSG00000204956.5,2235.380032,100.9618905,100.9618905,554.6355727
ENSG00000101180.14,783.1603519,100.9469583,100.9469583,747.7471398
ENSG00000263429.3,1549.135923,100.7832981,100.7832981,1166.508789
ENSG00000162592.7,815.4947123,100.7041124,100.7041124,546.6351586
ENSG00000146221.9,1226.334503,100.6010192,100.6010192,616.055949
ENSG00000177688.6,1221.985571,100.4921946,100.4921946,479.3685785
ENSG00000214700.5,700.704156,100.4669391,100.4669391,422.0679868
ENSG00000204889.9,746.2375186,100.2148339,100.2148339,621.6220382
ENSG00000136297.13,368.6577357,100.1928289,100.1928289,521.3468134
ENSG00000133105.6,244.0560337,100.1777461,100.1777461,319.3552078
ENSG00000156920.9,356.6172951,100.1237616,100.1237616,408.4048536
ENSG00000132464.10,1286.739859,100.0443793,100.0443793,891.0940797
ENSG00000178997.10,655.7759084,100.0191406,100.0191406,408.3164463
ENSG00000168505.6,1202.409408,99.99495872,99.99495872,866.2142864
ENSG00000164794.7,931.436674,99.87275277,99.87275277,930.1963741
ENSG00000171209.3,168.6645812,99.79403599,99.79403599,267.2825296
ENSG00000183434.9,433.5530484,99.67562131,99.67562131,551.0217766
ENSG00000101958.12,720.9747707,99.63309789,99.63309789,669.1207658
ENSG00000149452.14,435.185428,99.5605972,99.5605972,516.4114687
ENSG00000231924.8,338.578849,99.45740262,99.45740262,441.5265749
ENSG00000174992.7,843.6612487,99.34299046,99.34299046,860.6937769
ENSG00000119973.4,671.3363108,99.3051182,99.3051182,790.505577
ENSG00000030304.11,896.8625183,99.30453461,99.30453461,586.0855074
ENSG00000197561.5,932.4805934,99.29187226,99.29187226,621.2494907
ENSG00000205846.3,697.6603343,99.16304699,99.16304699,548.585347
ENSG00000149435.11,708.0713984,99.08275687,99.08275687,707.6567229
ENSG00000136327.6,1259.207313,98.95294002,98.95294002,984.8393983
ENSG00000240045.1,567.9699694,98.88623049,98.88623049,648.0402977
ENSG00000184923.11,1517.229182,98.80172486,98.80172486,444.6604539
ENSG00000253767.2,1322.633612,98.67254685,98.67254685,473.5685191
ENSG00000124490.12,655.2307839,98.62102018,98.62102018,754.1105096
ENSG00000158865.11,1507.758666,98.59319647,98.59319647,639.0958197
ENSG00000278599.3,428.3060717,98.56049047,98.56049047,457.0409841
ENSG00000174963.16,1046.001699,98.48146469,98.48146469,1019.769538
ENSG00000133980.4,521.3499919,98.42290841,98.42290841,556.09488
ENSG00000115474.6,1437.242359,98.31245195,98.31245195,1047.358857
ENSG00000185002.8,721.9309046,98.25847888,98.25847888,760.2058921
ENSG00000148482.10,630.1648718,98.23285307,98.23285307,585.2931006
ENSG00000187475.5,350.30973,97.91342767,97.91342767,337.6433402
ENSG00000261949.4,517.3423903,97.89442666,97.89442666,546.607566
ENSG00000197446.7,720.6772121,97.84388922,97.84388922,626.6256083
ENSG00000113100.8,442.945609,97.69946022,97.69946022,607.0703703
ENSG00000162344.3,1046.809579,97.42763047,97.42763047,1039.421265
ENSG00000136929.11,566.9931924,97.38896986,97.38896986,514.7059264
ENSG00000179520.9,679.1016207,97.38665732,97.38665732,631.8570619
ENSG00000173585.14,810.2770967,97.28480332,97.28480332,523.083713
ENSG00000274997.1,583.8358372,97.27344852,97.27344852,437.1569882
ENSG00000187416.10,1170.398485,97.06521262,97.06521262,973.0055968
ENSG00000125820.5,860.2323936,97.05404326,97.05404326,932.4370371
ENSG00000153002.10,1266.810238,97.02141218,97.02141218,1004.980831
ENSG00000173239.12,1505.711535,96.92913748,96.92913748,713.7553827
ENSG00000204930.8,1143.822968,96.75504836,96.75504836,536.1520414
ENSG00000165509.12,559.9970454,96.72668338,96.72668338,553.9030053
ENSG00000166828.2,2214.49893,96.68995114,96.68995114,1252.841429
ENSG00000175097.6,399.9064607,96.6654413,96.6654413,397.3106834
ENSG00000156689.5,1649.767973,96.50530697,96.50530697,998.0632019
ENSG00000157335.18,628.924731,96.45231798,96.45231798,591.1028075
ENSG00000160868.13,1020.467123,96.39926264,96.39926264,620.7501692
ENSG00000120211.4,332.0659312,96.13586866,96.13586866,427.5004227
ENSG00000128322.6,867.3046066,96.00079683,96.00079683,681.1223229
ENSG00000142515.13,1242.470338,95.98278556,95.98278556,1323.999109
ENSG00000226174.5,2287.061504,95.97588935,95.97588935,548.7073472
ENSG00000152672.6,1445.867544,95.79290565,95.79290565,597.5513112
ENSG00000101883.4,1007.285014,95.76894096,95.76894096,555.4135674
ENSG00000179270.6,888.9174132,95.68512453,95.68512453,704.0187668
ENSG00000186051.6,901.9672817,95.59266592,95.59266592,541.6409239
ENSG00000268696.1,256.6946076,95.58443602,95.58443602,345.9795587
ENSG00000249931.4,609.7801115,95.47671956,95.47671956,426.2838873
ENSG00000161634.10,218.970905,95.34788051,95.34788051,335.5755417
ENSG00000197893.12,1156.027349,95.32413165,95.32413165,777.5279191
ENSG00000204897.6,215.1067791,95.13297164,95.13297164,312.1946559
ENSG00000234776.3,1228.656293,95.05491573,95.05491573,434.9729141
ENSG00000174156.12,596.5610334,95.02102265,95.02102265,649.3449897
ENSG00000163576.16,1769.105448,94.92021995,94.92021995,521.6783841
ENSG00000156096.11,768.8636246,94.91565838,94.91565838,847.8290431
ENSG00000168298.5,1363.127076,94.90882181,94.90882181,487.5345576
ENSG00000080910.10,122.9971213,94.88549821,94.88549821,231.7623243
ENSG00000176040.12,777.5537937,94.72872639,94.72872639,507.0987478
ENSG00000138109.9,997.744035,94.53253236,94.53253236,893.3353784
ENSG00000153303.15,1097.157667,94.47119794,94.47119794,879.5201764
ENSG00000147256.9,1046.81262,94.37637782,94.37637782,1038.149465
ENSG00000129221.13,435.4223776,94.29362075,94.29362075,437.9338216
ENSG00000101441.4,983.5862561,94.24960649,94.24960649,868.9583913
ENSG00000242515.4,789.4583174,94.21294195,94.21294195,972.7591634
ENSG00000204025.5,516.0620792,94.17141942,94.17141942,407.478969
ENSG00000158488.14,1822.301351,94.12194048,94.12194048,748.0641174
ENSG00000123307.3,256.6155274,94.00788061,94.00788061,409.0144406
ENSG00000205678.6,205.2304626,93.96976129,93.96976129,332.0214837
ENSG00000152463.13,939.2223736,93.88674969,93.88674969,535.3393153
ENSG00000197353.3,1156.024204,93.85332654,93.85332654,1174.438548
ENSG00000176566.4,343.6269149,93.83538507,93.83538507,516.582865
ENSG00000198033.10,420.3028012,93.72217793,93.72217793,497.5924052
ENSG00000198028.3,835.6761709,93.52915856,93.52915856,777.6286007
ENSG00000186150.4,743.4552909,93.42805725,93.42805725,517.4827552
ENSG00000213512.1,1008.667776,93.41828895,93.41828895,574.4825591
ENSG00000167117.7,700.3064576,93.37754819,93.37754819,733.8818377
ENSG00000183638.5,1313.772836,93.20899858,93.20899858,509.6389154
ENSG00000172782.10,1040.199829,93.09946902,93.09946902,814.9250329
ENSG00000171246.5,2037.474428,93.09867014,93.09867014,900.8071175
ENSG00000214336.4,798.5704588,93.05716689,93.05716689,843.7664134
ENSG00000123576.5,251.4596378,92.9741829,92.9741829,386.0047165
ENSG00000136535.13,556.2028461,92.96449212,92.96449212,518.4676336
ENSG00000164076.15,1064.89964,92.9113937,92.9113937,812.148922
ENSG00000176635.16,403.6682516,92.88991022,92.88991022,402.7391822
ENSG00000221882.2,363.3900421,92.87348982,92.87348982,421.4963869
ENSG00000175664.8,480.3716278,92.84081405,92.84081405,494.9221343
ENSG00000184357.4,736.5906624,92.771795,92.771795,477.2140953
ENSG00000138136.6,509.6872331,92.67076158,92.67076158,594.8090939
ENSG00000145321.11,809.1196458,92.60045232,92.60045232,1088.559901
ENSG00000196666.4,1059.84341,92.56522172,92.56522172,752.8862495
ENSG00000205359.8,538.5162558,92.51970279,92.51970279,638.2940086
ENSG00000145721.10,1340.736394,92.51089803,92.51089803,1027.894022
ENSG00000180660.7,1258.483798,92.50910867,92.50910867,742.6998828
ENSG00000144339.10,1257.552821,92.34908048,92.34908048,1008.560794
ENSG00000120659.13,1634.650955,92.27162575,92.27162575,795.2389039
ENSG00000148702.13,1892.122734,92.17591986,92.17591986,1250.925771
ENSG00000187821.7,232.0457857,92.13718567,92.13718567,340.5587184
ENSG00000130377.12,1123.855266,92.08084837,92.08084837,418.1154866
ENSG00000183862.5,137.7812829,91.8600246,91.8600246,232.4131579
ENSG00000148483.8,1569.844182,91.75191687,91.75191687,522.0182567
ENSG00000273542.1,1228.603098,91.56835237,91.56835237,578.7397191
ENSG00000109511.9,951.7816813,91.56605357,91.56605357,773.6751705
ENSG00000136267.12,1173.498617,91.51940034,91.51940034,670.5922577
ENSG00000134443.8,1453.522056,91.44753647,91.44753647,991.9422635
ENSG00000179008.7,756.7008688,91.34535229,91.34535229,592.0854438
ENSG00000215174.2,726.1543374,91.28829782,91.28829782,539.6714939
ENSG00000130032.14,1975.017794,91.22534702,91.22534702,726.3363777
ENSG00000204657.3,463.8395527,91.14921749,91.14921749,444.4158316
ENSG00000233041.7,1119.527116,91.1163241,91.1163241,1294.197497
ENSG00000111700.11,727.1698976,91.10835565,91.10835565,790.1109526
ENSG00000242173.7,1803.603177,91.01401607,91.01401607,1095.073744
ENSG00000181541.5,1099.213061,90.94520065,90.94520065,920.986695
ENSG00000131126.17,757.6122296,90.92957424,90.92957424,567.7233736
ENSG00000175229.6,1106.337654,90.88764279,90.88764279,1068.289789
ENSG00000168454.11,612.1384189,90.82576645,90.82576645,349.2824479
ENSG00000188467.9,492.6252003,90.80621112,90.80621112,567.777273
ENSG00000164512.16,1178.619535,90.69646322,90.69646322,488.1499175
ENSG00000179399.12,1195.577155,90.62305054,90.62305054,753.1018895
ENSG00000257743.7,1240.10993,90.58972506,90.58972506,886.8758995
ENSG00000267206.4,908.3911762,90.30919031,90.30919031,587.957035
ENSG00000175535.6,308.6542668,90.2974284,90.2974284,478.4036567
ENSG00000131142.12,1151.348601,90.08650443,90.08650443,760.8329421
ENSG00000158477.6,1522.367912,90.03173363,90.03173363,835.5836868
ENSG00000164532.10,593.0317765,89.87937761,89.87937761,668.4422997
ENSG00000172568.4,605.1834008,89.71742525,89.71742525,469.3809226
ENSG00000008197.4,181.1398479,89.70700438,89.70700438,293.4071192
ENSG00000206172.7,993.4744971,89.63320724,89.63320724,646.9701017
ENSG00000212724.3,533.9897497,89.50637426,89.50637426,594.3924295
ENSG00000254772.8,1622.235665,89.41332293,89.41332293,354.7154294
ENSG00000180638.16,1750.420613,89.4017195,89.4017195,659.6025223
ENSG00000126752.7,561.7529927,89.36287737,89.36287737,724.9905489
ENSG00000120322.3,1558.223859,89.2657452,89.2657452,629.6153619
ENSG00000179300.3,646.395486,89.13860317,89.13860317,528.1947662
ENSG00000184408.8,1897.947735,89.1154341,89.1154341,866.9148215
ENSG00000226650.5,490.1614404,88.73482545,88.73482545,325.7722158
ENSG00000167580.6,822.3002045,88.65465313,88.65465313,754.0984163
ENSG00000124467.17,255.4320949,88.52955754,88.52955754,360.4628004
ENSG00000196460.11,1642.562796,88.34112105,88.34112105,602.667118
ENSG00000104313.16,1760.943854,88.2721941,88.2721941,842.3508439
ENSG00000276903.1,671.1928267,88.23709901,88.23709901,486.7936426
ENSG00000126467.9,1280.561249,88.23609806,88.23609806,591.6086368
ENSG00000164270.16,641.6764374,88.19330256,88.19330256,479.3523577
ENSG00000163746.10,1004.455675,88.18708245,88.18708245,516.7907259
ENSG00000189052.6,375.6536789,88.1763084,88.1763084,514.8932113
ENSG00000163064.6,1407.004906,88.16301245,88.16301245,1039.396675
ENSG00000187021.13,375.2852486,88.14300406,88.14300406,400.6569687
ENSG00000009724.15,2137.530846,88.12334915,88.12334915,542.2456532
ENSG00000166509.9,568.6949567,88.1079997,88.1079997,691.1699794
ENSG00000177710.5,723.8260251,88.04489349,88.04489349,375.4648
ENSG00000157152.15,1959.11512,88.02184336,88.02184336,760.9169502
ENSG00000101327.7,501.5150553,88.00297224,88.00297224,624.1925501
ENSG00000146352.11,806.9245325,87.9863515,87.9863515,840.2770113
ENSG00000171004.16,2561.311627,87.86124163,87.86124163,977.1086762
ENSG00000170054.13,608.3179506,87.78582373,87.78582373,596.3552098
ENSG00000131951.9,734.3375528,87.75163488,87.75163488,481.35784
ENSG00000095627.8,1002.556061,87.68472603,87.68472603,640.4502361
ENSG00000166105.14,1479.732385,87.63903491,87.63903491,871.6764655
ENSG00000181965.5,156.799647,87.41253554,87.41253554,267.2254161
ENSG00000177994.14,956.3101955,87.30870704,87.30870704,576.6093297
ENSG00000107807.11,1053.653312,87.21113311,87.21113311,908.2849957
ENSG00000172461.9,1102.954116,87.18103942,87.18103942,950.3713389
ENSG00000161905.11,1599.448872,87.16466873,87.16466873,844.5486837
ENSG00000177238.12,1225.624743,87.15072474,87.15072474,551.374688
ENSG00000135903.17,901.239441,87.06109544,87.06109544,904.7819002
ENSG00000198765.10,289.6863023,86.94894274,86.94894274,392.6024019
ENSG00000188817.6,788.9134167,86.92754036,86.92754036,749.47924
ENSG00000187166.1,551.5567201,86.92201184,86.92201184,425.2596941
ENSG00000177468.6,263.0508046,86.80506692,86.80506692,393.9420118
ENSG00000134538.2,519.5190043,86.79332394,86.79332394,617.8594235
ENSG00000204963.5,1047.93804,86.75916603,86.75916603,496.7104226
ENSG00000165566.12,764.4481694,86.69866617,86.69866617,738.8812347
ENSG00000168515.3,227.3973784,86.65057242,86.65057242,389.9489908
ENSG00000135222.6,164.4255455,86.6176455,86.6176455,275.5903716
ENSG00000139973.14,1529.38252,86.58676361,86.58676361,848.3104585
ENSG00000181092.8,657.3035892,86.57747333,86.57747333,788.3916687
ENSG00000111262.4,734.7465376,86.43555451,86.43555451,652.8767952
ENSG00000134827.6,1659.010627,86.39824248,86.39824248,1082.559073
ENSG00000187398.10,1299.008255,86.39727478,86.39727478,786.5505741
ENSG00000213401.7,721.1771852,86.38028798,86.38028798,830.5752771
ENSG00000125337.15,1176.75972,86.35167526,86.35167526,542.2597437
ENSG00000146166.15,1021.576866,86.29183562,86.29183562,832.594681
ENSG00000106331.13,197.3138444,86.24190335,86.24190335,303.1664502
ENSG00000224109.1,168.0970937,86.2312604,86.2312604,271.8466328
ENSG00000077080.8,786.1371275,86.22547334,86.22547334,706.3646853
ENSG00000124564.16,820.0279485,86.19772787,86.19772787,894.0224821
ENSG00000180318.3,797.5759699,86.13105245,86.13105245,760.299151
ENSG00000170166.5,1390.090856,86.11332638,86.11332638,689.8853641
ENSG00000121351.6,351.3723243,86.04566638,86.04566638,471.1206607
ENSG00000189269.11,1238.046919,86.04028132,86.04028132,427.3973295
ENSG00000162040.6,988.8873927,86.03278699,86.03278699,836.028567
ENSG00000106178.5,1460.37919,86.01135751,86.01135751,879.8129863
ENSG00000189127.6,876.9598182,85.95817977,85.95817977,650.6491747
ENSG00000205456.10,796.612696,85.95458415,85.95458415,711.2058655
